Date,Asset,Ticker,Open,High,Low,Close,Adj Close,Volume,SMA_50,SMA_200,RSI_14,ATR_14,ADX_14,PLUS_DI_14,MINUS_DI_14,BB_Lower_20_2,BB_Middle_20,BB_Upper_20_2,MACD_12_26,MACDsignal_9,MACDhist,OBV,Stoch_%D_3,Stoch_%K_14_3,Daily_Info
2023-04-03,NVDA,NVDA,27.509000778198242,28.0,27.336000442504883,27.96500015258789,27.94026756286621,398716000,,,,0.6639995574951172,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,"日期：2023/04/03
商品：NVDA
代號：NVDA

開：27.5090
高：28.0000
低：27.3360
收：27.9650
成交量：398716000

各種技術指標：
ADX_14：N/A
ATR_14：0.6640
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：0.0000
MACDhist：0.0000
MACDsignal_9：0.0000
MINUS_DI_14：0.0000
OBV：0
PLUS_DI_14：0.0000
RSI_14：N/A
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：N/A
"
2023-04-04,NVDA,NVDA,27.965999603271484,28.0,27.30699920654297,27.452999114990234,27.42871856689453,368592000,,,0.0,0.6660710743495397,100.0,0.0,0.3110053767828605,,,,-0.04084338761462902,-0.008168677522925804,-0.03267471009170322,-368592000.0,,,"日期：2023/04/04
商品：NVDA
代號：NVDA

開：27.9660
高：28.0000
低：27.3070
收：27.4530
成交量：368592000

各種技術指標：
ADX_14：100.0000
ATR_14：0.6661
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：-0.0408
MACDhist：-0.0327
MACDsignal_9：-0.0082
MINUS_DI_14：0.3110
OBV：-368592000
PLUS_DI_14：0.0000
RSI_14：0.0000
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：N/A
"
2023-04-05,NVDA,NVDA,26.82900047302246,26.99799919128418,26.395000457763672,26.881000518798828,26.857227325439453,515015000,,,0.0,0.6940659016978985,100.0,0.0,9.662817172073398,,,,-0.11800725865999695,-0.030136393750340034,-0.08787086490965691,-883607000.0,,,"日期：2023/04/05
商品：NVDA
代號：NVDA

開：26.8290
高：26.9980
低：26.3950
收：26.8810
成交量：515015000

各種技術指標：
ADX_14：100.0000
ATR_14：0.6941
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：-0.1180
MACDhist：-0.0879
MACDsignal_9：-0.0301
MINUS_DI_14：9.6628
OBV：-883607000
PLUS_DI_14：0.0000
RSI_14：0.0000
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：N/A
"
2023-04-06,NVDA,NVDA,26.583999633789062,27.079999923706055,26.427000045776367,27.03700065612793,27.01308822631836,397654000,,,2.2714963497032272,0.6911326142858835,98.77189996830933,0.8474777563554934,9.010697293217477,,,,-0.1646740155193136,-0.057043918104134755,-0.10763009741517884,-485953000.0,,,"日期：2023/04/06
商品：NVDA
代號：NVDA

開：26.5840
高：27.0800
低：26.4270
收：27.0370
成交量：397654000

各種技術指標：
ADX_14：98.7719
ATR_14：0.6911
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：-0.1647
MACDhist：-0.1076
MACDsignal_9：-0.0570
MINUS_DI_14：9.0107
OBV：-485953000
PLUS_DI_14：0.8475
RSI_14：2.2715
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：N/A
"
2023-04-10,NVDA,NVDA,26.822999954223633,27.621000289916992,26.66900062561035,27.57900047302246,27.554607391357422,395279000,,,9.926865894819997,0.7097659750016518,92.68021791127732,6.210738319751754,8.147416688821094,,,,-0.15612320982469186,-0.07685977644824618,-0.07926343337644567,-90674000.0,,,"日期：2023/04/10
商品：NVDA
代號：NVDA

開：26.8230
高：27.6210
低：26.6690
收：27.5790
成交量：395279000

各種技術指標：
ADX_14：92.6802
ATR_14：0.7098
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：-0.1561
MACDhist：-0.0793
MACDsignal_9：-0.0769
MINUS_DI_14：8.1474
OBV：-90674000
PLUS_DI_14：6.2107
RSI_14：9.9269
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：N/A
"
2023-04-11,NVDA,NVDA,27.724000930786133,27.790000915527344,27.125999450683594,27.16900062561035,27.144968032836914,314378000,,,9.33139476278096,0.7064970814189446,86.10656410901338,7.5024354179093,7.600462997114374,,,,-0.1803512192897081,-0.09755806501653858,-0.08279315427316952,-405052000.0,,,"日期：2023/04/11
商品：NVDA
代號：NVDA

開：27.7240
高：27.7900
低：27.1260
收：27.1690
成交量：314378000

各種技術指標：
ADX_14：86.1066
ATR_14：0.7065
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：-0.1804
MACDhist：-0.0828
MACDsignal_9：-0.0976
MINUS_DI_14：7.6005
OBV：-405052000
PLUS_DI_14：7.5024
RSI_14：9.3314
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：N/A
"
2023-04-12,NVDA,NVDA,27.3700008392334,27.468000411987305,26.447999954223633,26.4950008392334,26.471567153930664,446259000,,,8.435568741792522,0.7288901797292823,82.33230782745296,6.752519628767661,13.48489579446526,,,,-0.2510443581622859,-0.12825532364568804,-0.12278903451659784,-851311000.0,,,"日期：2023/04/12
商品：NVDA
代號：NVDA

開：27.3700
高：27.4680
低：26.4480
收：26.4950
成交量：446259000

各種技術指標：
ADX_14：82.3323
ATR_14：0.7289
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：-0.2510
MACDhist：-0.1228
MACDsignal_9：-0.1283
MINUS_DI_14：13.4849
OBV：-851311000
PLUS_DI_14：6.7525
RSI_14：8.4356
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：N/A
"
2023-04-13,NVDA,NVDA,26.733999252319336,26.886999130249023,26.32900047302246,26.46299934387207,26.439592361450195,353615000,,,8.394362781293097,0.7166836424076595,79.10615710464737,6.376990628363769,13.920971283113277,,,,-0.3061226420011103,-0.1638287873167725,-0.14229385468433778,-1204926000.0,,,"日期：2023/04/13
商品：NVDA
代號：NVDA

開：26.7340
高：26.8870
低：26.3290
收：26.4630
成交量：353615000

各種技術指標：
ADX_14：79.1062
ATR_14：0.7167
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：-0.3061
MACDhist：-0.1423
MACDsignal_9：-0.1638
MINUS_DI_14：13.9210
OBV：-1204926000
PLUS_DI_14：6.3770
RSI_14：8.3944
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：N/A
"
2023-04-14,NVDA,NVDA,26.503999710083008,26.882999420166016,26.219999313354492,26.757999420166016,26.734329223632812,395660000,,,12.631170267590235,0.7128491041507927,76.3550342891147,5.953344020575118,14.08835899426576,,,,-0.32225379684851774,-0.19551378922312157,-0.12674000762539617,-809266000.0,,,"日期：2023/04/14
商品：NVDA
代號：NVDA

開：26.5040
高：26.8830
低：26.2200
收：26.7580
成交量：395660000

各種技術指標：
ADX_14：76.3550
ATR_14：0.7128
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：-0.3223
MACDhist：-0.1267
MACDsignal_9：-0.1955
MINUS_DI_14：14.0884
OBV：-809266000
PLUS_DI_14：5.9533
RSI_14：12.6312
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：N/A
"
2023-04-17,NVDA,NVDA,26.565000534057617,27.006000518798828,26.433000564575195,27.00200080871582,26.978113174438477,321471000,,,16.088133535107715,0.7028598791559957,73.17666877467586,6.856678309896059,13.26797305612501,,,,-0.31175525985777597,-0.21876208335005246,-0.09299317650772351,-487795000.0,,,"日期：2023/04/17
商品：NVDA
代號：NVDA

開：26.5650
高：27.0060
低：26.4330
收：27.0020
成交量：321471000

各種技術指標：
ADX_14：73.1767
ATR_14：0.7029
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：-0.3118
MACDhist：-0.0930
MACDsignal_9：-0.2188
MINUS_DI_14：13.2680
OBV：-487795000
PLUS_DI_14：6.8567
RSI_14：16.0881
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：N/A
"
